,loss
0,0.074307825193424
1,0.031988557238526324
2,0.029225592910116116
3,0.010980629606526012
4,0.004101305448372004
5,0.0037327511809340983
6,0.003482767490303705
7,0.0034137555811825774
8,0.003491816595465744
9,0.0033753675852544822
10,0.0033281061688163914
11,0.00326153349215895
12,0.003191792465390271
13,0.0030857044249065885
14,0.0030407060505860733
15,0.0029305962359204765
16,0.0027392961387810756
17,0.0026483780299627223
18,0.002539210803576193
19,0.00248095682249539
20,0.0024460767789076412
21,0.0023205265587905454
22,0.0022052774398601737
23,0.0021172773593875287
24,0.0020423634475778578
25,0.0019410141566614562
26,0.0018620138255779361
27,0.0016926674472047668
28,0.001593832899861171
29,0.0014916473446846869
30,0.0014203997507263512
31,0.0013792432597716643
32,0.0012396675673219922
33,0.0011536829984468886
34,0.001116514670793249
35,0.001045162925795182
36,0.0010168124579579827
37,0.0009708841293832438
38,0.0009538507723298175
39,0.000908829871004004
40,0.0009023956436054727
41,0.0008774684750740166
42,0.0008491477069151594
43,0.0009138707940734442
44,0.0008105014034827462
45,0.0008245840934656068
46,0.0007838708617752662
47,0.0007729102253556467
48,0.0007492507013820234
49,0.0007604029315601947
50,0.0007468907036363791
51,0.0007438018235558596
52,0.0006938209982833567
53,0.0007162079159163983
54,0.0006679567216800723
55,0.0006852769264067424
56,0.000636722991483842
57,0.0006384675727613998
58,0.0006307840857788039
59,0.0006226229119822998
60,0.0005965818568713133
61,0.0005670431426481601
62,0.000560655331375536
63,0.0005703643636513461
64,0.0005424383936364696
65,0.0005334709677140663
66,0.0005511418128279812
67,0.0005202472302486206
68,0.0005074167402174217
69,0.0005203396266635681
70,0.0004820029101634918
71,0.0004862128008967919
72,0.0004612846010809116
73,0.00046960504508918044
74,0.0004639157671013788
75,0.00044887032817172957
76,0.00044141294580546083
77,0.0004343762178344849
78,0.0004253960521206352
79,0.00042234594386680743
80,0.0004330439578089735
81,0.0003844561814163982
82,0.0004021959074105468
83,0.0003690857411729892
84,0.00035422658361206305
85,0.00035711409076676797
86,0.0003574785938248822
87,0.00034727106093265054
88,0.00033319947548227276
89,0.00032597492904398473
90,0.00031538810090166983
91,0.0003083687143299749
92,0.0003114625512692114
93,0.0003102480926404565
94,0.00029021670587554295
95,0.0002971062483298022
96,0.0002818969022716425
97,0.00027985841836418413
98,0.0002628342313192365
99,0.00027020307552973205
100,0.00024871022056258493
101,0.0002528974186149304
102,0.00025462545918882344
103,0.00025015949636157805
104,0.0002355728668488685
105,0.0002253218654442599
106,0.00023000127084004312
107,0.00022852198274673553
108,0.00022069932494992762
109,0.00023220615984136662
110,0.0002214361607571718
111,0.00021845843599154198
112,0.00020496519389347732
113,0.00019988043825356662
114,0.00019740085933386942
115,0.0001903805133165725
116,0.00019400988693766684
117,0.00020100929964459637
118,0.00018551853911194085
119,0.00019665482685631564
120,0.00018562382253888032
121,0.00017480376024251392
122,0.00017593840497899467
123,0.00017732637710203168
124,0.00016660035716832848
125,0.00016324362694990387
126,0.00015873016478981249
127,0.0001601375843365606
128,0.00015917671644999972
129,0.00015950954769497182
130,0.00016445301157402188
131,0.0001573651510853182
132,0.00014625404790227022
133,0.0001583938564377564
134,0.00015162192403357744
135,0.00014145973663060686
136,0.00015178210881419872
137,0.0001438020555306664
138,0.00014518993191531203
139,0.0001378901594613411
140,0.00013819594472083693
141,0.00013510706183802275
142,0.00013222235962002317
143,0.000142663582839825
144,0.00013164744483504926
145,0.0001295067083923706
146,0.0001258082429883538
147,0.000145384389688943
148,0.00012778849854796004
149,0.0001191950135915079
