,loss
0,0.06470576692705633
1,0.032105406267155974
2,0.031169748740806212
3,0.014497587232795407
4,0.0038104208664740584
5,0.003460259106333023
6,0.0034579891113223613
7,0.003426890803290918
8,0.003469835909178283
9,0.003415790379452205
10,0.003117736398551147
11,0.0030083310206842186
12,0.0029417257727171195
13,0.002555608152100583
14,0.0024331826098555344
15,0.0023196558677815566
16,0.0022299719895614105
17,0.0020472326082468257
18,0.001994714288853181
19,0.0018627459354355338
20,0.0017980520987878085
21,0.0017180798587772324
22,0.0017026845726698249
23,0.0017265464703487092
24,0.0017201355536771935
25,0.001573944969539578
26,0.0015311583574282254
27,0.0015122927099202428
28,0.0014800329930776733
29,0.0014785317666610855
30,0.0014078347383904817
31,0.0014392164822615314
32,0.0013257657750054908
33,0.0014064110942989423
34,0.0013035961333598218
35,0.001298400229791069
36,0.0012568704283666865
37,0.0012514801016026158
38,0.0013040635010843746
39,0.00121125017892969
40,0.0012243350961679872
41,0.0012056196367552573
42,0.0011663313910552139
43,0.0011567145626366834
44,0.0011034210635595116
45,0.00109173141261678
46,0.0010605085718168774
47,0.000992556639093178
48,0.0009642776255233232
49,0.0009714569187078732
50,0.0009166500996718211
51,0.000806083174440318
52,0.0007794476875636927
53,0.000753065961428458
54,0.0007108754094560699
55,0.0006815596121991696
56,0.0006747164927564557
57,0.0006138821114226151
58,0.0005888847550607839
59,0.0005800133528033504
60,0.0006166571073722161
61,0.0005431685450104446
62,0.0005607714947310508
63,0.0005363716617462955
64,0.0005337728217146148
65,0.0005319675435779675
66,0.0005099003286801657
67,0.0005299112290506504
68,0.00046013248047504466
69,0.000460837807202394
70,0.0004421820713718264
71,0.0004263527058766312
72,0.0004046507705127285
73,0.00041820187030515107
74,0.00039553828009031457
75,0.00038132962092284517
76,0.0003699801664958302
77,0.00037117822291431987
78,0.00037420694249492534
79,0.0003573711880401387
80,0.00031486234460807467
81,0.00029279759468861755
82,0.0002958920174275116
83,0.0003006159651549238
84,0.00028567282743034613
85,0.0002751614985474484
86,0.00026048276467893164
87,0.0002603484760222705
88,0.0002487674132123989
89,0.0002499870965391797
90,0.0002384011482690529
91,0.00023517000776452322
92,0.0002120970297395668
93,0.0002235314133072636
94,0.00020183946395999376
95,0.0001860239792705169
96,0.00019458994704567374
97,0.00019163797431602368
98,0.0001902158119377233
99,0.00016211371917208397
100,0.0001739412186863644
101,0.0001748373456425168
102,0.00015844610127626165
103,0.00016403025566799466
104,0.00015651959495697725
105,0.00017122967505204316
106,0.00016558501000368475
107,0.00016637114674894414
108,0.00017335024883536983
109,0.00014605711891518925
110,0.00017036527365303894
111,0.0001440946420629354
112,0.00013056116726200135
113,0.00012785573519187937
114,0.00015226054696330642
115,0.00016095258390493792
116,0.00014408703191168067
117,0.00012955626015576368
118,0.00012253710775581052
119,0.0001161460866349361
120,0.00013322185774734423
121,0.0001357756264242273
122,0.00013359742598571947
123,0.00012160685907050447
124,0.00011370175284424162
125,0.00011382037289131578
126,0.00012470941263698732
127,0.00012907298362494908
128,0.00011601253824441104
129,0.00011116749466271326
130,0.00011638860228875629
131,0.00010316050668483078
132,0.00012014079084173114
133,0.00010292153553327833
134,0.00011189563501004304
135,0.00012954477827430432
136,0.00011566801126287325
137,9.768378992391715e-05
138,0.00011444966079745034
139,0.0001210767210190898
140,9.763746982663895e-05
141,8.71187823784872e-05
142,9.965300689503599e-05
143,0.00010525279659909187
144,0.00010265297202125673
145,0.0001172854359385553
146,0.00011222741164148886
147,9.385686349495221e-05
148,0.00010040223671059654
149,0.00011577251537170061
150,9.273383582061787e-05
151,8.436918684695828e-05
152,0.00010666178928393847
153,0.0001348378476632331
154,0.00010480480984383695
155,9.036019318242284e-05
156,8.274244366620733e-05
157,0.00010025033907555851
158,8.009072745907757e-05
159,8.445163000709866e-05
160,0.00011561040016042678
161,7.88162394127398e-05
162,9.03167620006125e-05
163,9.600245809553069e-05
164,7.386352922773806e-05
165,6.752480252596589e-05
166,6.782657791714842e-05
167,7.00974964690132e-05
168,8.723451185874139e-05
169,0.00011667482331889955
170,8.519961008436316e-05
171,0.00012293863223737203
172,8.303250463552449e-05
173,7.217820925382511e-05
174,6.992969852967471e-05
175,7.049483922654456e-05
