,loss
0,0.15672707887932638
1,0.03142627081391818
2,0.030693373026677306
3,0.028832483521702364
4,0.022941927884178853
5,0.011473720568517913
6,0.005123730563780259
7,0.0040374256874161785
8,0.0037288737298851573
9,0.0035581706985933744
10,0.0034526449953560735
11,0.0033491165931253315
12,0.003284983277036469
13,0.0031975944951801796
14,0.0031311092901452247
15,0.003041440872424263
16,0.002951528598071477
17,0.002856000825222146
18,0.0027878609438845695
19,0.002683589748328518
20,0.002601911762519195
21,0.0025161187046949217
22,0.0024301873893442434
23,0.0023795109379273088
24,0.0022772321886827523
25,0.0021966684525102334
26,0.0021390797672191176
27,0.0020686785710983214
28,0.002035330644580683
29,0.001954362067961463
30,0.001903281792450025
31,0.001875579636095622
32,0.001817854038699744
33,0.0017792086823628203
34,0.0017430637972724037
35,0.0016920246439121223
36,0.0016559073618232713
37,0.0016120802326079207
38,0.0015772250956539295
39,0.0015165332530719961
40,0.0014885471558244451
41,0.001445018363369698
42,0.0014012437891868421
43,0.001389626172746556
44,0.0013513298581278737
45,0.0012967383852990747
46,0.001255245531807965
47,0.0012118268485515388
48,0.0011719479549841434
49,0.001135711986193641
50,0.001100244312169238
51,0.0010672733959507458
52,0.0010394454060027574
53,0.0010119912218100084
54,0.0009653263973063204
55,0.0009557726781621852
56,0.0009158865264117297
57,0.0009058918843963062
58,0.0008814856881612688
59,0.0008677345419692022
60,0.0008298568172153582
61,0.0008155341460138938
62,0.0007965532205954061
63,0.0007719981551049931
64,0.0007476641362093574
65,0.0007432996474899495
66,0.0007350814755028562
67,0.0007166335602775165
68,0.0006984040843120467
69,0.0006872530513541694
70,0.0006756374579303459
71,0.0006545917810763308
72,0.0006443432832416659
73,0.0006335702843411968
74,0.0006135839606943365
75,0.0006004874638545659
76,0.0005878632207000128
77,0.000586965367290226
78,0.0005790080948498361
79,0.0005692353399574213
80,0.000552372789762061
81,0.0005358125585479792
82,0.0005243566745355407
83,0.0005082889777327026
84,0.0004991972708880538
85,0.0004924064272892325
86,0.0004899432450552769
87,0.00047381880739255406
88,0.00047223709407262504
89,0.0004614286830163903
90,0.0004548333805282453
91,0.0004496462751235019
92,0.00044068903149844775
93,0.00042724236589760365
94,0.0004183973138159118
95,0.00040631276708925104
96,0.00040608954675459754
97,0.00040448904487043697
98,0.0003942762811551642
99,0.00039218695621865134
100,0.0003844837387805956
101,0.0003773693130300361
102,0.0003735558609840072
103,0.00036555631324825644
104,0.00036421956002367646
105,0.00036034536736273044
106,0.000358095051805768
107,0.00034848042368886294
108,0.00034206815134731354
109,0.00033779690041177315
110,0.0003430548643160412
111,0.0003366990956001271
112,0.00033773630167302537
113,0.0003253578175880281
114,0.00032515691816992545
115,0.0003240657412252316
116,0.00031592648833774883
117,0.00031609231489790573
118,0.00030694563097757334
119,0.00030413692542627206
120,0.00030608140141927373
121,0.00029758711879050676
122,0.0002971968869454493
123,0.0002928574819548057
124,0.00028753625534050825
125,0.00028715888638769315
126,0.0002817105162572346
127,0.00028463164810411517
128,0.0002783195484648017
129,0.0002758966024966329
130,0.00027534224694572963
131,0.00027020823025045995
132,0.0002667879385273504
133,0.00026518005449862887
134,0.0002599040814683397
135,0.0002612247262832208
136,0.0002490336022501814
137,0.00026053350128248164
138,0.0002447923046406717
139,0.00024281585291567666
140,0.00024658460433045953
141,0.00024011339871385782
142,0.00023761049079218114
143,0.00023678320704541712
144,0.00023395783632854065
145,0.0002290696275428173
146,0.00023288437573013742
147,0.00022454034560936487
148,0.0002226850071829389
149,0.00022371517267094816
150,0.00022181799050252066
151,0.00021711019474047108
152,0.00021567761421170307
153,0.00021421694725553634
154,0.0002115189785664924
155,0.0002158277527063424
156,0.00020927046390411738
157,0.00020732536574167825
158,0.00020448464199361306
159,0.0002006492643947604
160,0.00020035851292505584
161,0.00020268648170511863
162,0.000194365026729061
163,0.00019667108190608463
164,0.00020131484415696643
165,0.0001911060402039797
166,0.00019286292553619908
167,0.0001921798120172082
168,0.000185045885018866
169,0.00018450747620528296
170,0.00018519592008882035
171,0.0001840019539594932
172,0.000181033697606678
173,0.00017842745051003142
174,0.00017786930308430975
175,0.00017973671444615496
176,0.00017779974918300092
177,0.00017646718539876934
178,0.00017309536139142572
179,0.00017374791076424132
180,0.0001739953312541818
181,0.00016731306527961593
182,0.00016683248323506893
183,0.0001670332168474085
184,0.0001655673022744498
185,0.00016432726848454176
186,0.00016482435716485842
187,0.0001664160477542581
188,0.00015971647406799497
189,0.0001584180408401448
190,0.00015814777879735219
191,0.00015988023321533723
192,0.00015513890467637296
193,0.00015448272340973273
194,0.00015254529755944616
195,0.00015484372636193134
196,0.00015702195634463022
197,0.00015424549290343498
198,0.0001525027629517581
199,0.00015169628753302494
200,0.00015021367279583386
201,0.00014819452654220614
202,0.00014380911769322344
203,0.00014701764693346317
204,0.00014956377591490055
205,0.00014430387488449764
206,0.00014500474121964099
207,0.000141687172727161
208,0.00014384061920692302
209,0.00014122647014007798
210,0.00013734688479355645
211,0.00013805772462508102
212,0.00013875454790974125
213,0.00013956074151772548
214,0.0001347553520951807
215,0.00013692487107523868
216,0.00013625716423136061
217,0.00013364747040250122
218,0.00013449222187198086
219,0.00013267337631621875
220,0.00013191144139761493
221,0.00013400385750520416
222,0.00013461301073489936
223,0.00013263287808593335
224,0.00013291006075539223
225,0.00012841202354537735
226,0.0001329460800883195
227,0.00012977730437859885
228,0.0001304878542426957
229,0.00012615452741890533
230,0.00012559245159658006
231,0.00012815507203135562
232,0.0001276786025442046
233,0.00012553549596083517
234,0.0001254195547972529
235,0.00012363553745912303
236,0.00012127667650429243
237,0.00012251581598193023
238,0.00012334551554678605
239,0.0001240814144468829
240,0.0001196601502792692
241,0.00012182451113581304
242,0.00012027210458250654
243,0.00011903486685203503
244,0.00011894474331814119
245,0.00011690477988923845
246,0.00011866081570586743
247,0.00011934316841189839
248,0.00012019206459510385
249,0.00011746598895185369
250,0.00011637528517459323
251,0.00011524541465728255
252,0.00011492631738780301
253,0.00011556642212084477
254,0.00011371196083262681
255,0.00011250085117603797
256,0.00011224893056135817
257,0.00011333605261587447
258,0.00011210531943137892
259,0.0001109866331217899
260,0.00011132968328409589
261,0.00010863631198943645
262,0.0001094983493927815
263,0.00010834016348059165
264,0.00010988126483710964
265,0.00011227065311796692
266,0.00011125320266113019
267,0.00010659894253950511
268,0.00010861706077638422
269,0.00010620443845129966
270,0.00010730572858675763
271,0.00010638213757280788
272,0.00010551983176969489
273,0.00010380936637650496
274,0.0001089157656484003
275,0.00010551087017186458
276,0.00010497692781545355
277,0.00010356333644516533
278,0.00010397854459102419
279,0.00010342438640172223
280,0.00010472692998516548
281,0.00010370226325958831
282,0.00010506178856013213
283,0.00010488719986546707
284,0.00010265947612687212
285,0.00010185150782575452
286,0.00010162652582863724
287,0.00010142412192865238
288,0.0001008787368828728
289,0.00010051043171155686
290,0.00010104764457088267
291,0.00010039070721014635
292,0.00010396043981668543
293,9.889897103925003e-05
294,9.816759593827724e-05
295,0.000102201039029791
296,9.94749050537775e-05
297,9.700425018116376e-05
