,loss
0,0.07435543702958866
1,0.03189397849747207
2,0.030293630290023233
3,0.012623286407640745
4,0.0043314586949510375
5,0.0038304258652923032
6,0.003565419849618101
7,0.003420051130590425
8,0.003401941347590544
9,0.0033824915438506143
10,0.0032527389608841117
11,0.0033424824861837794
12,0.0031401437857448335
13,0.0030813200438992113
14,0.0029618718313563107
15,0.0027939060471050105
16,0.0027167898531685465
17,0.0025766445564021556
18,0.0024800089833568757
19,0.0024213151762228677
20,0.0023797273877982504
21,0.0022724862950258317
22,0.0022771648119140975
23,0.0021721994623790358
24,0.0019934333829168217
25,0.001940975752736005
26,0.001761193678008477
27,0.001669962626870368
28,0.0015879314667590096
29,0.0015159390497333954
30,0.0013966241292911678
31,0.0013205745118763683
32,0.0012366442667785392
33,0.001141902508004024
34,0.0011119312105381393
35,0.0010508904010992615
36,0.0009989110207533594
37,0.000973632064214978
38,0.0009197719145196002
39,0.0008840097190185798
40,0.0009004244524979146
41,0.0008356847475728653
42,0.0008435783216965473
43,0.0008353605654898984
44,0.0007925182919625188
45,0.0008016747235643333
46,0.0007595423125582485
47,0.0007441316173537448
48,0.0007297924276668082
49,0.0007397542351170185
50,0.0007116067192585757
51,0.0006810555148400889
52,0.000697063170040367
53,0.0006815834809831271
54,0.0006439880609827467
55,0.0006464617763212952
56,0.0006237677265659354
57,0.0006142303664967458
58,0.0005992316093104936
59,0.0005951952850548589
60,0.0006099176985285971
61,0.0005635399325908337
62,0.0005564609571472784
63,0.000541248852070011
64,0.0005390880262880155
65,0.0005267877160524117
66,0.0005415566182314858
67,0.0005037674564737544
68,0.0004911889074939691
69,0.0004971635051838992
70,0.0005262372833135393
71,0.00046360533383605745
72,0.0004610901414157318
73,0.00044690263420766143
74,0.00044520094513059166
75,0.00046017475172709495
76,0.0004222910831864293
77,0.00042202965556733575
78,0.0004372398284224837
79,0.0004283296441700325
80,0.00039793924433967044
81,0.00039907463144400816
82,0.0003893247849091457
83,0.000379745855682787
84,0.0003706940411823191
85,0.00035668630092891584
86,0.00034959411434797206
87,0.0003533412347210794
88,0.00034453586072813425
89,0.0003583090758904561
90,0.00030982383807731645
91,0.0003308129944518962
92,0.0003316949020251004
93,0.0003298706540557975
94,0.0003054701943178514
95,0.0003021665377565756
96,0.000291252462281442
97,0.0002967155448585733
98,0.00027598685403533815
99,0.00027615170167394603
100,0.00027425836109104047
101,0.0002910579845614788
102,0.00027683230952127224
103,0.0002557638268336523
104,0.0002555048374710233
105,0.00026039003627214636
106,0.0002530095614784332
107,0.00025024987808688117
108,0.0002528077416266718
109,0.00024012060309286284
110,0.00023782747546101995
111,0.00023178022576302566
112,0.00022708244546171806
113,0.00022517900348771006
114,0.00023909591178715927
115,0.00022610455297527416
116,0.0002071754732684833
117,0.00020306617217881419
118,0.00019966361507695897
119,0.00020353196664517004
120,0.00020157971735733037
121,0.00019900190274143385
122,0.00019472361958785522
123,0.00018827431716577007
124,0.00018573226461214549
